Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL15288,MAICH Horticultural genetics-Olea europaea-Kalamon v.1,spotted DNA/cDNA,Olea europaea,1098,76,3,Maria E. Manioudaki,"Nov 20, 2012"
GPL15499,Stanford_Mouse_MEEBO,spotted oligonucleotide,Mus musculus,38784,12,2,Tim Stearns,"Nov 20, 2012"
GPL16298,Agilent-029297 Human miRNA Microarray v15 (miRNA ID version),in situ oligonucleotide,Homo sapiens,909,81,3,GEO admin,"Nov 20, 2012"
GPL16305,Agilent-017643 Rat Microarray (017643_D_20070903),in situ oligonucleotide,Rattus norvegicus,45220,4,1,Mony Shuvy,"Nov 20, 2012"
GPL16306,Agilent-020507 Rat Microarray (020507_D_F_20080612),in situ oligonucleotide,Rattus norvegicus,42429,24,1,jeremy jones,"Nov 20, 2012"
GPL16308,454 GS FLX Titanium (Bos taurus),high-throughput sequencing,Bos taurus,0,36,1,GEO,"Nov 20, 2012"
GPL10647,"Affymetrix Human Exon 1.0 ST Array [CDF: Brainarray V 9.0, HsEx10stv2_Hs_ENTREZG]",in situ oligonucleotide,Homo sapiens,44765,72,3,Daniel Edward Zak,"Nov 19, 2012"
GPL16208,Agilent-019764 MPI_Gerberding Parhyale hawaiensis Microarray (Feature Number version),in situ oligonucleotide,Parhyale hawaiensis,15744,21,4,Peter Nestorov,"Nov 19, 2012"
GPL16295,AB SOLiD 4 System (Rhodococcus opacus),high-throughput sequencing,Rhodococcus opacus,0,3,1,GEO,"Nov 19, 2012"
GPL16300,Agilent-015764 Human Microarray (Probe Name version),in situ oligonucleotide,Homo sapiens,241430,1,2,Agilent Technologies,"Nov 19, 2012"
GPL16301,Agilent-012391 Human Microarray (012391_D_F_20091216),in situ oligonucleotide,Homo sapiens,43256,48,1,Agilent Technologies,"Nov 19, 2012"
GPL15802,NimbleGen Human ChIP-CHIP 3 x 720k REFSEQ Promoter Array [090618_HG18_Refseq_Prom_ChIP and 100718_HG18_Refseq_Prom_ChIP],in situ oligonucleotide,Homo sapiens,713286,375,16,Glenn Arthur Maston,"Nov 18, 2012"
GPL7689,Streptococcus agalactiae pan microarray (GBS_6),spotted DNA/cDNA,Streptococcus agalactiae,10800,1,1,Julie C Dunning Hotopp,"Nov 18, 2012"
GPL7690,Streptococcus agalactiae pan microarray (GBS_2603_A909_515_1),spotted DNA/cDNA,Streptococcus agalactiae,10800,2,1,Julie C Dunning Hotopp,"Nov 18, 2012"
GPL7691,Streptococcus agalactiae pan microarray (GBS_2603_A909_515_4reps),spotted DNA/cDNA,Streptococcus agalactiae,13824,12,3,Julie C Dunning Hotopp,"Nov 18, 2012"
GPL11655,NimbleGen Clostridium_thermocellum_ATCC27405_Tiling_3Plex,in situ oligonucleotide,Ruminiclostridium thermocellum ATCC 27405,631460,18,2,Shihui YANG,"Nov 18, 2012"
GPL16293,Affymetrix Human GeneChip GGH 3_0v1 Array,in situ oligonucleotide,Homo sapiens,1172413,0,0,Jason Wray Hubbard,"Nov 17, 2012"
GPL16272,Agilent-scanner-UNC-custom-4X44K-V2-Barcode26652,in situ oligonucleotide,Homo sapiens,45220,21,2,Charles M. Perou,"Nov 16, 2012"
GPL16283,Agilent-028803 Custom Whole Sheep Genome Oligo Microarray,in situ oligonucleotide,Ovis aries,43525,13,1,Aifang Du,"Nov 16, 2012"
GPL16287,"Exiqon miRCURY LNA microRNA array; 7th generation; batch 208500-2, 208510; lot 35006 - hsa, mmu & rno (miRBase 19.0)",spotted oligonucleotide,Cytomegalovirus;Human alphaherpesvirus 1;Human alphaherpesvirus 2;Human betaherpesvirus 5;Human immunodeficiency virus 1;Human polyomavirus 1;JC polyomavirus;Lymphocryptovirus;Macaca mulatta polyomavirus 1;Merkel cell polyomavirus;Murid gammaherpesvirus 4;Rhadinovirus,3534,58,2,Santosh Kumar Patnaik,"Nov 16, 2012"
GPL16290,[TobArrays520623F] Affymetrix Nicotiana tabacum TobArray520623F,in situ oligonucleotide,Nicotiana tabacum,272342,39,2,Sam Ansari,"Nov 16, 2012"
GPL15940,NimbleGen Arabidopsis thaliana Whole Genome Tiling Array 385K ATH6,in situ oligonucleotide,Arabidopsis thaliana,387224,6,2,Fu-Chiun Hsu,"Nov 15, 2012"
GPL16282,Princeton Microarray Facility AOA Archetype Microarray BC015,spotted oligonucleotide,synthetic construct,31,8,1,Silvia Newell,"Nov 15, 2012"
GPL16284,NimbleGen Human DNA Methylation 2.1M Deluxe Promoter Array [100929_HG19_Deluxe_Prom_Meth_HX1],in situ oligonucleotide,Homo sapiens,2081759,96,11,"NimbleGen Systems, Inc.","Nov 15, 2012"
GPL16286,Agilent-029908 100826_All_Pinus,in situ oligonucleotide,Pinus taeda,180880,12,1,Joseph Gogo Dubouzet,"Nov 15, 2012"
GPL16288,AB 5500xl Genetic Analyzer (Homo sapiens),high-throughput sequencing,Homo sapiens,0,719,43,GEO,"Nov 15, 2012"
GPL16289,Illumina Genome Analyzer IIx (Ovis aries),high-throughput sequencing,Ovis aries,0,9,1,GEO,"Nov 15, 2012"
GPL16279,Illumina HiSeq 2000 (Chromolaena odorata),high-throughput sequencing,Chromolaena odorata,0,2,1,GEO,"Nov 14, 2012"
GPL16285,Illumina HiSeq 2000 (Myotis brandtii),high-throughput sequencing,Myotis brandtii,0,15,1,GEO,"Nov 14, 2012"
GPL16121,"""Dehalococcoides ethenogenes"" strain 195 with Mixed Community Sequences [Probe Name version]",in situ oligonucleotide,Dehalococcoides mccartyi 195,1687,0,0,Cresten Mansfeldt,"Nov 13, 2012"
GPL16268,[HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array [CDF: Brainarray ENSG Version 16],in situ oligonucleotide,Homo sapiens,19598,119,3,GEO admin,"Nov 13, 2012"
GPL16273,[HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array [CDF: Brainarray ENSG Version 15],in situ oligonucleotide,Homo sapiens,19081,8,1,GEO admin,"Nov 13, 2012"
GPL16274,454 GS FLX (Aquilaria sinensis),high-throughput sequencing,Aquilaria sinensis,0,2,1,GEO,"Nov 13, 2012"
GPL15065,Agilent-029876 Haemophilus parasuis SH0165 array (Feature Number version),in situ oligonucleotide,Haemophilus parasuis SH0165,15744,0,0,Liu yingyu,"Nov 10, 2012"
GPL15066,Agilent-029876 Haemophilus parasuis SH0165 array (Probe Name version),in situ oligonucleotide,Haemophilus parasuis SH0165,2052,18,2,Liu yingyu,"Nov 10, 2012"
GPL16143,NimbleGen Mouse 2.1M deluxe promoter array (ver. 2),spotted oligonucleotide,Mus musculus,2085858,35,6,John Paterson Thomson,"Nov 10, 2012"
GPL16144,NimbleGen Mouse 2.1M deluxe promoter array (ver. 3),spotted oligonucleotide,Mus musculus,2056330,30,4,John Paterson Thomson,"Nov 10, 2012"
GPL16265,Mouse Cytokine Antibody Array 3,antibody,Mus musculus,66,12,1,Huayang Pan,"Nov 10, 2012"
GPL16017,Agilent_017367 NISR Aspergillus oryzae 24K v.2.0,in situ oligonucleotide,Aspergillus oryzae RIB40,24196,9,2,Masahiro Ogawa,"Nov 08, 2012"
GPL16255,Marx lab 2012 Harvard University custom Agilent 60-mer array with 15K+ features for Methylobacterium extorquens AM1,spotted oligonucleotide,Methylobacterium extorquens AM1,15641,30,1,Sean Michael Carroll,"Nov 08, 2012"
GPL15970,CDC Group II Clostridium botulinum subtyping microarray v. 1,spotted oligonucleotide,Clostridium botulinum,500,22,1,Brian H Raphael,"Nov 07, 2012"
GPL15453,UNIPD Grape 14K v1.0,spotted oligonucleotide,Vitis vinifera,29124,21,2,Alessandro Botton,"Nov 07, 2012"
GPL15777,NimbleGen_Scoe_60mer_4plex,spotted oligonucleotide,Streptomyces coelicolor A3(2),8154,24,1,Behnam Nazari,"Nov 07, 2012"
GPL15981,"[HuEx-1_0-st] Affymetrix Human Exon 1.0 ST Array [CDF: HuEx-1_0-st-v2,coreR3,A20071112,EP]",in situ oligonucleotide,Homo sapiens,18427,8,2,Maria Bro Kloster,"Nov 06, 2012"
GPL13686,LC_MRA-1001C_miRHuman_12.0_080930 (miRNA ID version),in situ oligonucleotide,Ateles sp.;Bos taurus;Danio rerio;Gallus gallus;Gorilla gorilla;Homo sapiens;Lemur catta;Monodelphis domestica;Mus musculus;Pan troglodytes;Rattus norvegicus,671,1,1,Edna C Holman,"Nov 06, 2012"
GPL14977,SCPFRC Phaseolus vugaris Custom Array 74K,in situ oligonucleotide,Phaseolus vulgaris,73855,28,1,Frederic Marsolais,"Nov 06, 2012"
GPL15637,Agilent DasSarma Laboratory Halobacterium sp. NRC-1 composite array,in situ oligonucleotide,Halobacterium salinarum NRC-1,2531,5,1,Priya DasSarma,"Nov 06, 2012"
GPL16251,"[Rat230_2] Affymetrix Rat Genome 230 2.0 Array [CDF: Version 13.0.0, ENSG]",in situ oligonucleotide,Rattus norvegicus,11462,6,1,GEO admin,"Nov 06, 2012"
GPL16253,Illumina HiSeq 2000 (Paulownia),high-throughput sequencing,Paulownia,0,4,1,GEO,"Nov 06, 2012"
GPL14846,UCSF HumArray 4.0,spotted DNA/cDNA,Homo sapiens,2353,72,1,Xin Chen,"Nov 05, 2012"
GPL15855,Invitrogen Protoarray v4.0,spotted peptide or protein,Homo sapiens,7917,22,1,Serena S Kwek,"Nov 05, 2012"
GPL15904,"Nimblegen Human DNA Methylation 385K Promoter plus 11p13, 11p15 tiled regions",in situ oligonucleotide,Homo sapiens,385775,2,1,Anthony Dallosso,"Nov 05, 2012"
GPL16244,Agilent-016322 Yeast (V2) Gene Expression 8x15K Microarray (Probe Name version),in situ oligonucleotide,Saccharomyces cerevisiae,6317,366,32,Agilent Technologies,"Nov 05, 2012"
GPL16245,[Gilmorea520187F] Affymetrix Custom Array - Gilmore SLARE E. faecalis,in situ oligonucleotide,Enterococcus faecalis,3693,28,2,GEO admin,"Nov 05, 2012"
GPL16241,Applied Biosystems TaqMan nuclear receptor signature 96-well fast plate,RT-PCR,Homo sapiens,96,2,1,Igor Ignatovich,"Nov 04, 2012"
GPL16236,35K Human Genome Array v4.0.3,spotted oligonucleotide,Homo sapiens,37632,3,1,Lin Cong,"Nov 03, 2012"
GPL16240,[HuEx-1_0-st] Affymetrix Human Exon 1.0 ST Array [CDF: CHOP_1.0_ENTREZG],in situ oligonucleotide,Homo sapiens,20788,53,1,Zhe Zhang,"Nov 03, 2012"
GPL16116,MoEx-1_0-st Mus musculus ENSE version 14,in situ oligonucleotide,Mus musculus,330190,2,1,Martin Enge,"Nov 02, 2012"
GPL16187,Agilent-019701 Schizosaccharomyces pombe 8x15 expression array,in situ oligonucleotide,Schizosaccharomyces pombe,14180,51,5,Gordon Chua,"Nov 02, 2012"
GPL16231,Nanostring nCounter Human microRNA Expression Platform,in situ oligonucleotide,Homo sapiens,753,99,4,Luciano Cascione,"Nov 02, 2012"
GPL16235,Agilent-015424 S. pombe Whole Genome ChIP-on-Chip Microarray 4x44K (Probe Name version - A_93_Pnnnn probes),in situ oligonucleotide,Schizosaccharomyces pombe,42707,10,4,Agilent Technologies,"Nov 02, 2012"
GPL14898,NimbleGen_Geobacter metallireducens DSM 7210-v1.0 [Design 533273],in situ oligonucleotide,Geobacter metallireducens,72037,15,1,Tian Zhang,"Nov 01, 2012"
GPL15422,Custom NimbleGen 12-plex Batrachochytrium dendrobatidis Oligo Expression Array,in situ oligonucleotide,Batrachochytrium dendrobatidis,8896,12,1,Thomas Poorten,"Nov 01, 2012"
GPL15559,University of Minnesota Custom miRNA microarray,spotted oligonucleotide,Caenorhabditis elegans;Danio rerio;Drosophila melanogaster;Homo sapiens;Mus musculus;Rattus norvegicus,1146,8,2,Yan Zeng,"Nov 01, 2012"
GPL16226,NimbleGen Arabidopsis thaliana 4x72K Array [080306_AT6_expr],in situ oligonucleotide,Arabidopsis thaliana,30380,207,1,Simon Rasmussen,"Nov 01, 2012"
GPL16232,AB 5500 Genetic Analyzer (Escherichia coli),high-throughput sequencing,Escherichia coli,0,33,1,GEO,"Nov 01, 2012"
GPL16234,AB 5500 Genetic Analyzer (Saccharomyces cerevisiae),high-throughput sequencing,Saccharomyces cerevisiae,0,74,5,GEO,"Nov 01, 2012"
GPL13502,Affymetrix GeneChip Mouse Genome 430 2.0 Array [AffyProbeMiner cdf (mouse4302geneccds) version 1.8.0],in situ oligonucleotide,Mus musculus,16384,34,3,Thomas Streichert,"Oct 31, 2012"
GPL13610,Agilent-027480 INTA_CIPF_Girasol (Probe Name version),in situ oligonucleotide,Helianthus annuus,40243,20,3,Paula Fernandez,"Oct 31, 2012"
GPL14006,"Agilent-015028 Mouse Genome CGH Microarray 44K G4426B (ProbeName version), mm9",in situ oligonucleotide,Mus musculus,42076,15,2,Thomas Streichert,"Oct 31, 2012"
GPL15451,FZ_IBT1_C. glutamicum_10K_ver2 array,spotted oligonucleotide,Corynebacterium glutamicum ATCC 13032,10944,16,4,Tino Polen,"Oct 31, 2012"
GPL16035,TUS mouse 22k v1.0,spotted DNA/cDNA,Mus musculus,22656,108,2,Hitoshi Sasaki,"Oct 31, 2012"
GPL16125,Thermo Scientific Dharmacon Mouse miRNA expression profiling platform,spotted oligonucleotide,Mus musculus,338,24,1,William Schiemann,"Oct 31, 2012"
GPL16198,Montastraea faveolata 1.5K v1,spotted DNA/cDNA,Orbicella faveolata,1478,5,1,Jodi Schwarz,"Oct 31, 2012"
GPL16225,[Mouse430_2_Mm_ENTREZG_14.1.0] Affymetrix GeneChip Mouse Genome 430 2.0 Array [Brainarray Version 14],in situ oligonucleotide,Mus musculus,17370,78,5,GEO admin,"Oct 31, 2012"
GPL16227,Illumina Genome Analyzer IIx (Escherichia coli K-12),high-throughput sequencing,Escherichia coli K-12,0,24,4,GEO,"Oct 31, 2012"
GPL16229,AB 5500 Genetic Analyzer (Haloferax volcanii),high-throughput sequencing,Haloferax volcanii,0,14,1,GEO,"Oct 31, 2012"
GPL15492,Agilent-018970 Cyanothece custom 8x15K (Feature Number version),in situ oligonucleotide,Cyanothece sp. ATCC 51142,15021,21,1,Thanura Elvitigala,"Oct 30, 2012"
GPL15954,NimbleGen Microcoleus vaginatus strains PCC 9802 and FGP-2 expression array [110728_Mvag_FGP2_PCC9802_LR_expr],in situ oligonucleotide,Microcoleus vaginatus FGP-2;Microcoleus vaginatus PCC 9802,6130,52,1,Lara Rajeev,"Oct 30, 2012"
GPL15869,Arabidopsis 0.26K cDNA macroarray,spotted DNA/cDNA,Arabidopsis thaliana,768,14,1,Agnieszka Wioletta Ludwików,"Oct 28, 2012"
GPL16218,Agilent-015424 S. pombe Whole Genome ChIP-on-Chip Microarray 4x44K (Feature Number version - A_86_Pnnnn probes),in situ oligonucleotide,Schizosaccharomyces pombe,45220,80,6,Agilent Technologies,"Oct 27, 2012"
GPL16221,Illumina HumanRef-8 v3.0 expression beadchip (Search Key version),oligonucleotide beads,Homo sapiens,22304,55,3,ROOPA THAPAR,"Oct 27, 2012"
GPL16216,Illumina HiSeq 2000 (Bombyx mori),high-throughput sequencing,Bombyx mori,0,37,8,GEO,"Oct 26, 2012"
GPL16217,Illumina HiSeq 2000 (Colletotrichum gloeosporioides),high-throughput sequencing,Colletotrichum gloeosporioides,0,2,1,GEO,"Oct 26, 2012"
GPL16220,Illumina HiSeq 2000 (Bemisia tabaci),high-throughput sequencing,Bemisia tabaci,0,12,4,GEO,"Oct 26, 2012"
GPL16222,Illumina Genome Analyzer (Plasmodium yoelii yoelii 17XNL),high-throughput sequencing,Plasmodium yoelii yoelii 17XNL,0,2,1,GEO,"Oct 26, 2012"
GPL16043,GeneChip® PrimeView™ Human Gene Expression Array (with External spike-in RNAs),in situ oligonucleotide,Homo sapiens,49495,418,29,Richard A Young,"Oct 24, 2012"
GPL16211,Illumina HiSeq 2000 (Amborella trichopoda),high-throughput sequencing,Amborella trichopoda,0,4,1,GEO,"Oct 24, 2012"
GPL16205,AB SOLiD 4 System (Bos taurus),high-throughput sequencing,Bos taurus,0,10,1,GEO,"Oct 23, 2012"
GPL15317,Targeted array-based proteomics [RPPA-HCC1954],spotted peptide or protein,Homo sapiens,3030,11,4,Ulrike Korf,"Oct 22, 2012"
GPL15318,Targeted array-based proteomics [RPPA-Longterm],spotted peptide or protein,Homo sapiens,1080,21,4,Ulrike Korf,"Oct 22, 2012"
GPL15319,Targeted array-based proteomics [RPPA-SKBR3],spotted peptide or protein,Homo sapiens,3030,6,4,Ulrike Korf,"Oct 22, 2012"
GPL16012,Agilent-031057 Yeast_SPO_10.03 016322 [Probe Name version],in situ oligonucleotide,Saccharomyces cerevisiae,6355,78,3,Carole Camarasa,"Oct 22, 2012"
GPL16181,Agilent-024881 Bovine Whole Genome Array 400K 7-31,in situ oligonucleotide,Bos taurus,420288,4,1,Ryan Doan,"Oct 22, 2012"
GPL16182,Agilent-025320 Bovine Whole Genome Array 400K 9-8-09,in situ oligonucleotide,Bos taurus,420288,24,1,Ryan Doan,"Oct 22, 2012"
GPL16183,Agilent-027266 Bovine CNV Dense Tiling Array V1 2-10-2010,in situ oligonucleotide,Bos taurus,420288,6,1,Ryan Doan,"Oct 22, 2012"
GPL16201,454 GS FLX Titanium (Candida albicans),high-throughput sequencing,Candida albicans,0,1,1,GEO,"Oct 22, 2012"
GPL16202,454 GS FLX Titanium (Candida dubliniensis),high-throughput sequencing,Candida dubliniensis,0,1,1,GEO,"Oct 22, 2012"
GPL16203,Illumina Genome Analyzer IIx (Candida dubliniensis),high-throughput sequencing,Candida dubliniensis,0,4,1,GEO,"Oct 22, 2012"
GPL16197,NimbleGen Haemophilus influenzae supragenome 72K array v1.0 [090514_H_influenza_ASRI_RE_expr],in situ oligonucleotide,Haemophilus influenzae,4052,104,3,Benjamin Janto,"Oct 19, 2012"
GPL16145,Applied Biosystems Open Array Custom Assays (rat),RT-PCR,Rattus norvegicus,110,150,2,Stephenie Prokopec,"Oct 18, 2012"
GPL16146,Applied Biosystems qPCR Custom Assays (rat),RT-PCR,Rattus norvegicus,105,154,2,Stephenie Prokopec,"Oct 18, 2012"
GPL16178,TaqMan Rodent microRNA A Card v3.0,RT-PCR,Mus musculus;Rattus norvegicus,381,4,1,Kim S. Midwood,"Oct 18, 2012"
GPL16196,NimbleGen C. elegans 12x135K microarrays,in situ oligonucleotide,Caenorhabditis elegans,33461,9,1,yi cheng ma,"Oct 18, 2012"
GPL15022,Recombination Detection Microarray Release I (R1.1Tiled),spotted DNA/cDNA,Bunyaviridae;Flaviviridae;Togaviridae,43414,114,1,Adam F Allred,"Oct 17, 2012"
GPL16180,Phalanx Mouse miRNA OneArray Ver 2 (miRBase Release 15),spotted oligonucleotide,Mus musculus,705,36,4,Sean Chang,"Oct 17, 2012"
GPL16184,[Aoryzaea520360F] Affymetrix Aspergillus oryzae DNAchip,in situ oligonucleotide,Aspergillus oryzae RIB40,13725,10,2,Kazuhiro Iwashita,"Oct 17, 2012"
GPL16194,Illumina Genome Analyzer II (Leishmania amazonensis),high-throughput sequencing,Leishmania amazonensis,0,4,1,GEO,"Oct 17, 2012"
GPL16195,Illumina HiSeq 2000 (Capsicum annuum),high-throughput sequencing,Capsicum annuum,0,43,6,GEO,"Oct 17, 2012"
GPL15203,Agilent-025866 gilthead seabream-Oct09 array,in situ oligonucleotide,Sparus aurata,15744,41,1,Josep A Calduch-Giner,"Oct 16, 2012"
GPL16174,TingM Print 1,spotted oligonucleotide,Mus musculus,1553,12,1,June Brickey,"Oct 16, 2012"
GPL16185,Illumina Genome Analyzer II (Human herpesvirus 5),high-throughput sequencing,Human betaherpesvirus 5,0,11,1,GEO,"Oct 16, 2012"
GPL16186,Illumina HiSeq 2000 (Human herpesvirus 5),high-throughput sequencing,Human betaherpesvirus 5,0,5,1,GEO,"Oct 16, 2012"
GPL16189,Illumina HiSeq 2000 (Pyronema omphalodes),high-throughput sequencing,Pyronema omphalodes,0,6,1,GEO,"Oct 16, 2012"
GPL16192,Illumina MiSeq (Schizosaccharomyces pombe),high-throughput sequencing,Schizosaccharomyces pombe,0,79,24,GEO,"Oct 16, 2012"
GPL14983,CME-Human-3K6_7 (condensed version of GPL6928),spotted DNA/cDNA,Homo sapiens,3441,70,1,Claudia Spits,"Oct 15, 2012"
GPL14744,SMD Agilent-028004,spotted DNA/cDNA,Homo sapiens,62976,9,1,Junqiang Tian,"Oct 13, 2012"
GPL16175,[scrMalariaa] Winzeler Lab Plasmodium falciparum expression array 5312 v2,in situ oligonucleotide,Plasmodium falciparum,5132,3,1,Elizabeth Ann Winzeler,"Oct 13, 2012"
GPL16173,Illumina HiScanSQ (Mus musculus),high-throughput sequencing,Mus musculus,0,290,41,GEO,"Oct 12, 2012"
GPL16163,[HuEx-1_0-st] Affymetrix Human Exon 1.0 ST Array [HuEx10stv2_Hs_ENST_14.1.0],in situ oligonucleotide,Homo sapiens,144964,64,1,Aderem Lab,"Oct 11, 2012"
GPL16168,Illumina Genome Analyzer II (Corynebacterium glutamicum ATCC 13032),high-throughput sequencing,Corynebacterium glutamicum ATCC 13032,0,3,1,GEO,"Oct 11, 2012"
GPL16170,Illumina Genome Analyzer II (Xanthomonas citri subsp. citri),high-throughput sequencing,Xanthomonas citri subsp. citri,0,12,1,GEO,"Oct 11, 2012"
GPL11354,LC_MRA-1002_miRMouse_15 (miRNA ID version),in situ oligonucleotide,Mus musculus,756,15,3,Pingsen Zhao,"Oct 10, 2012"
GPL13952,Agendia_DiscoverPrint_HN,in situ oligonucleotide,Homo sapiens,45220,94,1,Paul Roepman,"Oct 10, 2012"
GPL13953,Agendia_HN_dedicated,in situ oligonucleotide,Homo sapiens,4096,222,1,Paul Roepman,"Oct 10, 2012"
GPL15870,Agilent-029535 Aspergillus nidulans FGSC A4 array [Feature Number version],in situ oligonucleotide,Aspergillus nidulans FGSC A4,45220,96,9,Ana Cristina Colabardini,"Oct 10, 2012"
GPL16160,Illumina HiSeq 2000 (Caenorhabditis briggsae),high-throughput sequencing,Caenorhabditis briggsae,0,22,4,GEO,"Oct 10, 2012"
GPL16164,Illumina HiSeq 2000 (Neurospora crassa),high-throughput sequencing,Neurospora crassa,0,169,21,GEO,"Oct 10, 2012"
GPL16151,AB SOLiD System 3.0 (Caenorhabditis elegans),high-throughput sequencing,Caenorhabditis elegans,0,1,1,GEO,"Oct 08, 2012"
GPL16152,Illumina Genome Analyzer II (Pristionchus pacificus),high-throughput sequencing,Pristionchus pacificus,0,1,1,GEO,"Oct 08, 2012"
GPL16153,AB SOLiD System 3.0 (Pristionchus pacificus),high-throughput sequencing,Pristionchus pacificus,0,1,1,GEO,"Oct 08, 2012"
GPL16154,Illumina HiSeq 2000 (Pristionchus pacificus),high-throughput sequencing,Pristionchus pacificus,0,14,3,GEO,"Oct 08, 2012"
GPL16155,Illumina Genome Analyzer II (Strongyloides ratti),high-throughput sequencing,Strongyloides ratti,0,2,1,GEO,"Oct 08, 2012"
GPL16156,Illumina Genome Analyzer II (Arabidopsis thaliana x Arabidopsis arenosa),high-throughput sequencing,Arabidopsis thaliana x Arabidopsis arenosa,0,4,1,GEO,"Oct 08, 2012"
GPL14623,Agilent-029288 Hydra vulgaris 45J haep_celerav02_1.0,in situ oligonucleotide,Hydra vulgaris,45220,11,1,Sören Franzenburg,"Oct 07, 2012"
GPL15313,Agilent-022854 Custom Eucalyptus grandis expression array V1,spotted oligonucleotide,Eucalyptus grandis,45220,4,1,Ron Ophir,"Oct 06, 2012"
GPL15811,OPERON/QIAGEN Array-ready Oligo Set Candida albicans Version 1.1,spotted oligonucleotide,Candida albicans,6266,3,1,Hassan Badrane,"Oct 06, 2012"
GPL11020,NIBB Xenopus laevis 4.6K,spotted DNA/cDNA,Xenopus laevis,4608,2,1,Atsushi Suzuki,"Oct 05, 2012"
GPL14111,Agilent Mouse 44K custom high-definition whole-genome oligo array,in situ oligonucleotide,Mus musculus,39627,11,1,Leela Rani Avula,"Oct 05, 2012"
GPL15605,JCVI PFGRC Porphyromonas gingivalis 2K v2,spotted oligonucleotide,Porphyromonas gingivalis,1903,11,4,Janina P Lewis,"Oct 05, 2012"
GPL16135,Illumina HiSeq 1000 (Caenorhabditis briggsae),high-throughput sequencing,Caenorhabditis briggsae,0,6,1,GEO,"Oct 05, 2012"
GPL16136,Illumina Genome Analyzer IIx (Caenorhabditis japonica),high-throughput sequencing,Caenorhabditis japonica,0,2,1,GEO,"Oct 05, 2012"
GPL16137,Illumina HiSeq 2000 (Caenorhabditis japonica),high-throughput sequencing,Caenorhabditis japonica,0,4,1,GEO,"Oct 05, 2012"
GPL16138,Illumina HiSeq 2000 (Caenorhabditis brenneri),high-throughput sequencing,Caenorhabditis brenneri,0,25,4,GEO,"Oct 05, 2012"
