Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL5675,"Compugen 16K Zebrafish Spotted Oligo Array","spotted oligonucleotide","Danio rerio",16199,4,1,"Darrin F Taylor","Jul 28, 2007"
GPL5576,"Ciona intestinalis 44k Oligoarray ver.2","in situ oligonucleotide","Ciona intestinalis",44290,55,7,"Nori Satoh","Jul 27, 2007"
GPL5672,"UPenn Homo sapiens 6K BAC array (1MB interval spacing)","spotted DNA/cDNA","Homo sapiens",5805,42,3,"Mitchell Guttman","Jul 27, 2007"
GPL5673,"ARK-Genomics G. gallus 13K v4.0","spotted DNA/cDNA","Gallus gallus",27648,0,0,"Mark Fell","Jul 27, 2007"
GPL5618,"Missouri Gallus gallus 21k","spotted oligonucleotide","Gallus gallus",21120,9,1,"lakshmi praveena yarru","Jul 26, 2007"
GPL5397,"TIGR PFGRC Aspergillus nidulans version 1 array designed primarily based on strain FGSC A4","spotted oligonucleotide","Aspergillus nidulans",25392,20,4,"Gustavo Henrique Goldman","Jul 25, 2007"
GPL5645,"CNIO Human Oncochip 2.0","spotted DNA/cDNA","Homo sapiens",27648,89,2,"Barbara Angulo","Jul 25, 2007"
GPL5631,"PulseChip","spotted DNA/cDNA","Cicer arietinum;Lathyrus sativus;Lens culinaris",768,8,1,"Nitin Mantri","Jul 24, 2007"
GPL4014,"Zebrafish 33K (Compugen, MWG, Operon)","spotted oligonucleotide","Danio rerio",33640,0,0,"Benjamin Feldman","Jul 20, 2007"
GPL4021,"Zebrafish 34K (Compugen, MWG, Operon)","spotted oligonucleotide","Danio rerio",34647,16,1,"Benjamin Feldman","Jul 20, 2007"
GPL5622,"SLA_PrV porcine DNA/cDNA microarray","spotted DNA/cDNA","Sus scrofa",2304,48,1,"Laurence Flori","Jul 20, 2007"
GPL5634,"[Ce25b_MR] Affymetrix C. elegans Tiling 1.0R Array","in situ oligonucleotide","Caenorhabditis elegans",0,339,69,"Affymetrix, Inc.","Jul 20, 2007"
GPL5620,"SHGS","spotted DNA/cDNA","Homo sapiens",41472,44,5,"Stanford Microarray Database (SMD)","Jul 19, 2007"
GPL5624,"SAGE:21:NlaIII:Homo sapiens","SAGE NlaIII","Homo sapiens",0,1,1,"GEO","Jul 19, 2007"
GPL4007,"LA Biomed_candida albicans_6266_1.0","spotted oligonucleotide","Candida albicans",6293,36,2,"Hyunsook Park","Jul 18, 2007"
GPL5572,"SMChum8400A cDNA Array","spotted DNA/cDNA","Homo sapiens",8464,8,1,"Alejandro Lomniczi","Jul 17, 2007"
GPL5574,"mob","spotted DNA/cDNA","Mus musculus",38784,2,1,"Stanford Microarray Database (SMD)","Jul 17, 2007"
GPL5575,"moc","spotted DNA/cDNA","Mus musculus",38784,1,1,"Stanford Microarray Database (SMD)","Jul 17, 2007"
GPL5482,"Escherichia coli 5K oligo microarray","spotted oligonucleotide","Escherichia coli",4819,22,5,"Pil Kim","Jul 16, 2007"
GPL5341,"USDA Bradyrhizobium japonicum 8.5K (BJ_USDA110_Oligo_Array)","spotted oligonucleotide","Bradyrhizobium japonicum",8543,210,23,"Woo-Suk Chang","Jul 15, 2007"
GPL3999,"SHFM","spotted DNA/cDNA","Homo sapiens",41472,54,1,"Dejan Juric","Jul 14, 2007"
GPL5345,"SWEGENE H_v2.1.1 55K","spotted oligonucleotide","Homo sapiens",55488,680,5,"Johan Staaf","Jul 14, 2007"
GPL5478,"OSUrbt Oncorhynchus mykiss 1.6K v2.0 update 07.05.07","spotted oligonucleotide","Oncorhynchus mykiss",4096,80,2,"Abby D Benninghoff","Jul 13, 2007"
GPL5518,"IMP Vienna microarray facility Murine 28K cDNA array version 18.1","spotted oligonucleotide","Mus musculus",19477,6,3,"Meinrad Busslinger","Jul 13, 2007"
GPL5519,"IMP Vienna microarray facility Murine 23K cDNA array version 20.1","spotted oligonucleotide","Mus musculus",15530,6,3,"Meinrad Busslinger","Jul 13, 2007"
GPL5065,"VMSR Mus 20K version 2","spotted DNA/cDNA","Mus musculus",20847,192,1,"Mark H. Chin","Jul 12, 2007"
GPL5521,"[Bacillus_anthraci530025] Affymetrix Bacillus anthracis Array","in situ oligonucleotide","Bacillus anthracis",8079,0,0,"Affymetrix, Inc.","Jul 12, 2007"
GPL5456,"NIAID_Mouse_16475_Mmbe-62-02","spotted oligonucleotide","Mus musculus",16475,9,1,"Stephen John Davies","Jul 11, 2007"
GPL5457,"NIA 15 K set arrays, printed by HGMP, Hinxton, UK. Slide 1-20 (1 of 2)","spotted DNA/cDNA","Mus musculus",17280,10,1,"Fiona Catherine Mansergh","Jul 11, 2007"
GPL5458,"HGMP NIA 15 K, slide 21-40 (2 of 2). Printed by HGMP, Hinxton","spotted DNA/cDNA","Mus musculus",17280,10,1,"Fiona Catherine Mansergh","Jul 11, 2007"
GPL5480,"ARK-Genomics G. gallus 20K v1.0","spotted oligonucleotide","Gallus gallus",22176,405,7,"Mark Fell","Jul 11, 2007"
GPL5131,"AECOM Melnick Nimblegen 12 plex array","in situ oligonucleotide","Homo sapiens",13075,6,1,"Ari Melnick","Jul 07, 2007"
GPL5437,"ConPath Chip 4600","spotted oligonucleotide","Homo sapiens",4634,0,0,"DNA Chip Research Inc.","Jul 06, 2007"
GPL5469,"SAGE:17:NlaIII:Emiliania huxleyi CCMP1516","SAGE NlaIII","Emiliania huxleyi CCMP1516",0,3,1,"GEO","Jul 04, 2007"
GPL4028,"ORNL-ESD Geobacter metallireducens 70mer oligo-array","spotted oligonucleotide","Geobacter metallireducens GS-15",9216,12,1,"Qiang He","Jul 03, 2007"
GPL5395,"Virtual Institute of Microbial Stress and Survival- Desulfovibrio vulgaris Hildenborough - 3368","spotted oligonucleotide","Desulfovibrio vulgaris str. Hildenborough",3368,3,1,"Sean Michael Caffrey","Jul 03, 2007"
GPL5444,"Operon Human V2; print layout 1","spotted oligonucleotide","Homo sapiens",26880,50,2,"Geoffrey M Cooper","Jul 03, 2007"
GPL5445,"Operon Human V2; print layout 2","spotted oligonucleotide","Homo sapiens",23232,10,1,"Geoffrey M Cooper","Jul 03, 2007"
GPL5463,"SAGE:17:NlaIII:Schistosoma mansoni","SAGE NlaIII","Schistosoma mansoni",0,7,2,"GEO","Jul 03, 2007"
GPL5464,"SAGE:17:NlaIII:Trypanosoma brucei brucei","SAGE NlaIII","Trypanosoma brucei brucei",0,2,1,"GEO","Jul 03, 2007"
GPL3949,"Bacillus subtilis WGD3 platform","spotted DNA/cDNA","Bacillus subtilis",4099,4,1,"Alan D. Grossman","Jul 02, 2007"
GPL3950,"Bacillus subtilis WGD11 platform","spotted DNA/cDNA","Bacillus subtilis",4120,15,1,"Alan D. Grossman","Jul 02, 2007"
GPL5451,"URH-TALL_Bovine_Operon V1.1_2","spotted oligonucleotide","Bos taurus",19200,32,1,"Christine Leroux","Jul 02, 2007"
GPL4074,"NHGRI Homo sapiens 29k cDNA Agilent","spotted DNA/cDNA","Homo sapiens",29568,21,1,"Sean Davis","Jul 01, 2007"
GPL4274,"NHICU Human 19K v1.0","spotted oligonucleotide","Homo sapiens",18664,166,2,"Benjamin Man Piu Tang","Jul 01, 2007"
GPL4317,"Custom Genome PCR Tiling Array of the Igf2r Imprinted Gene Cluster","spotted DNA/cDNA","Mus musculus",3520,40,1,"Denise P. Barlow","Jul 01, 2007"
GPL5053,"University of London Streptococcus pneumoniae TIGR4/R6 Array v1","spotted DNA/cDNA","Streptococcus pneumoniae",5776,10,1,"Uwe Stroeher","Jul 01, 2007"
GPL5150,"UDMP Homo sapiens MitoArray 6k v1","spotted oligonucleotide","Homo sapiens",1824,22,1,"Viktor Stranecky","Jul 01, 2007"
GPL3962,"UMC ASRC S140 Bos taurus 19.2K cDNA v1","spotted DNA/cDNA","Bos taurus",19200,24,1,"Zhilin Liu","Jun 30, 2007"
GPL3973,"Homo sapiens CCC-HBL5000-Chip 8.7k array","spotted DNA/cDNA","Homo sapiens",8664,0,0,"Akira Nakagawara","Jun 30, 2007"
GPL4865,"Sentrix MouseRef-8 Expression BeadChip (Target ID)","oligonucleotide beads","Mus musculus",24048,128,13,"Illumina Inc.","Jun 30, 2007"
GPL5014,"Sequenced small RNAs from the lycopod Selaginella moellendorffii","other","Selaginella moellendorffii",36582,1,1,"Michael J Axtell","Jun 30, 2007"
GPL3953,"Rhodopseudomonas palustris Affymetrix GeneChip","in situ oligonucleotide","Rhodopseudomonas palustris",8005,6,1,"Yasuhiro Oda","Jun 29, 2007"
GPL3954,"Affymetrix Rhodopseudomonas palustris GeneChip 2","in situ oligonucleotide","Rhodopseudomonas palustris",4816,28,4,"Yasuhiro Oda","Jun 29, 2007"
GPL5438,"LGTC Sigma-Compugen Mouse 22K V1n","spotted oligonucleotide","Mus musculus",23232,10,1,"Peter A.C. 't Hoen","Jun 29, 2007"
GPL5439,"Maize oligo array version 1.9 array A","spotted oligonucleotide","Zea mays",32448,178,11,"Jia Liu","Jun 29, 2007"
GPL5440,"Maize oligo array version 1.9 array B","spotted oligonucleotide","Zea mays",32448,179,11,"Jia Liu","Jun 29, 2007"
GPL5454,"SAGE:11:NlaIII:Giardia intestinalis","SAGE NlaIII","Giardia intestinalis",0,10,1,"GEO","Jun 29, 2007"
GPL3941,"SHEA","spotted DNA/cDNA","Homo sapiens",43104,21,4,"Karine Clement","Jun 28, 2007"
GPL3942,"SHED","spotted DNA/cDNA","Homo sapiens",43104,21,4,"Karine Clement","Jun 28, 2007"
GPL5447,"LC-44","spotted DNA/cDNA","Homo sapiens",37632,65,1,"Kate Rubins","Jun 28, 2007"
GPL3920,"Rice Chromosome 4 Tilling-Path V2.0","spotted DNA/cDNA","Oryza sativa",14929,0,0,"Hao Hu","Jun 26, 2007"
GPL4739,"Gossypium hirsutum agilent array version 1.0","in situ oligonucleotide","Gossypium hirsutum",42034,9,4,"Earl William Taliercio","Jun 26, 2007"
GPL5090,"DFCI_HUMAN_2005-04-25_HG17_50mer","in situ oligonucleotide","Homo sapiens",385149,3,1,"Arjun Kumar Manrai","Jun 26, 2007"
GPL5428,"NIA Microarray Mouse Immune Gene Chip (MIC-1)","spotted DNA/cDNA","Mus musculus",9600,42,1,"Kevin G Becker","Jun 26, 2007"
GPL4925,"Whole Human Oligo Microarray_let-7b transfection of WERI","in situ oligonucleotide","Homo sapiens",41675,2,1,"Tomas Babak","Jun 23, 2007"
GPL5352,"Van Andel Research Instittue - cDNA Human B chip","spotted DNA/cDNA","Homo sapiens",19872,9,1,"Karl Dykema","Jun 23, 2007"
GPL5402,"Illumina Mouse 6x Beads-Chip","oligonucleotide beads","Mus musculus",46115,18,1,"GEO admin","Jun 23, 2007"
GPL5424,"GE Healthcare/Amersham Biosciences CodeLink UniSet Rat I Bioarray, layout EXP5280X2-584","spotted oligonucleotide","Rattus norvegicus",10455,4820,5,"Jeremy Gollub","Jun 23, 2007"
GPL5425,"GE Healthcare/Amersham Biosciences CodeLink UniSet Rat I Bioarray, layout EXP5280X2-613","spotted oligonucleotide","Rattus norvegicus",10455,5177,10,"Jeremy Gollub","Jun 23, 2007"
GPL5426,"GE Healthcare/Amersham Biosciences CodeLink™ UniSet Rat I Bioarray, layout EXP5280X2-648","spotted oligonucleotide","Rattus norvegicus",10399,8236,12,"Jeremy Gollub","Jun 23, 2007"
GPL4516,"USP Blastocladiella emersonii 4.6 K Blasto3773 v2","spotted DNA/cDNA","Blastocladiella emersonii",4608,179,3,"Raphaela Castro Georg","Jun 22, 2007"
GPL5400,"Chr. Hansen A/S_Lactococcus lactis subsp. lactis_2208_v1.0","spotted oligonucleotide","Lactococcus lactis subsp. lactis",2208,6,1,"Martin Bastian Pedersen","Jun 22, 2007"
GPL5398,"Complementary DNA arrays produced with PCR fragments of 6116 ORFs of Saccharomyces cerevisiae","spotted DNA/cDNA","Saccharomyces cerevisiae",6227,14,1,"Ana Kitanovic","Jun 21, 2007"
GPL3736,"IGIB Hs19Kv8","spotted DNA/cDNA","Homo sapiens",19200,12,2,"Anjali Verma","Jun 20, 2007"
GPL4556,"Agilent-011592 Custom Agilent Ciona intestinalis 22K Array","in situ oligonucleotide","Ciona intestinalis",22575,45,4,"Sorin Vasile Sabau","Jun 20, 2007"
GPL4575,"Mus Musculus Mm27k_7M Array","spotted DNA/cDNA","Mus musculus",27974,6,1,"Leslie Rogler","Jun 20, 2007"
GPL5383,"Combimatrix Schistosoma mansoni Tenative Consensus Expression Array v1.0","in situ oligonucleotide","Schistosoma mansoni",12544,8,1,"Steve Miller","Jun 19, 2007"
GPL5382,"BCM/Shaulsky Dictyostelium accent 16K v1.0","spotted DNA/cDNA","Dictyostelium discoideum",16896,100,1,"Nancy E Van Driessche","Jun 18, 2007"
GPL4867,"Miltenyi Biotec miRNA microarray (716)","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",885,6,1,"Frank Huebel","Jun 17, 2007"
GPL5164,"VUMC MACF human 30K oligo v60","spotted oligonucleotide","Homo sapiens",29999,1,1,"Daoud Sie","Jun 16, 2007"
GPL5378,"Finnish Bordetella pertussis Oligoarray v.1","spotted oligonucleotide","Bordetella pertussis",7744,55,2,"Teemu Kallonen","Jun 16, 2007"
GPL5391,"Adelaide Microarray Facility CompuGen Human 19K Oligo Library","spotted oligonucleotide","Homo sapiens",20000,63,2,"Blair Hopwood","Jun 16, 2007"
GPL4060,"MDL human 3k oligo array","spotted oligonucleotide","Homo sapiens",3072,808,1,"Lars Dyrskjot","Jun 15, 2007"
GPL4769,"Streptococcus mutans UA159 Affymetrix Microarray","in situ oligonucleotide","Streptococcus mutans",1912,92,6,"Dragana Ajdic","Jun 15, 2007"
GPL5047,"MSU E. coli 6K Ver. 1.0.1","spotted oligonucleotide","Escherichia coli",5990,50,2,"Thomas S Whittam","Jun 15, 2007"
GPL5215,"INSERM Homo sapiens 14K array Liverpool3","spotted DNA/cDNA","Homo sapiens",13824,287,5,"Jean Philippe SALIER","Jun 15, 2007"
GPL5384,"Serial Analysis of Ribosomal DNA","other","uncultured bacterium",3127,4,1,"Matthew Ashby","Jun 15, 2007"
GPL5086,"CEA/UWash Yeast Low Density ORF arrays","spotted DNA/cDNA","Saccharomyces cerevisiae",6144,0,0,"Kenneth M Dombek","Jun 14, 2007"
GPL5094,"CEA/UWash Yeast High Density ORF array","spotted DNA/cDNA","Saccharomyces cerevisiae",6720,0,0,"Kenneth M Dombek","Jun 14, 2007"
GPL5357,"MWG Biotech MEEBO Long oligo array 27K","spotted oligonucleotide","Mus musculus",26911,63,2,"Raja S Settivari","Jun 13, 2007"
GPL4866,"Affymetrix GeneChip Human Genome U133 Plus 2.0 Array [MBNI v6 Entrez Gene ID CDF]","in situ oligonucleotide","Homo sapiens",17232,89,3,"Karl Dykema","Jun 12, 2007"
GPL3820,"NU C. acetobutylicum ATCC 824 13 K whole genome spotted cDNA array","spotted DNA/cDNA","Clostridium acetobutylicum ATCC 824",13056,76,7,"Eleftherios Terry Papoutsakis","Jun 11, 2007"
GPL4029,"C. acetobutylicum ATCC824 22K ChIP-on-chip array v1","in situ oligonucleotide","Clostridium acetobutylicum ATCC 824",22575,14,2,"Eleftherios Terry Papoutsakis","Jun 11, 2007"
GPL4030,"C. acetobutylicum ATCC824 22K Transcriptional array v1","in situ oligonucleotide","Clostridium acetobutylicum ATCC 824",22575,4,1,"Eleftherios Terry Papoutsakis","Jun 11, 2007"
GPL5061,"MIT/WI Bartel D. melanogaster 454 2007","other","Drosophila melanogaster",753797,10,1,"James Graham Ruby","Jun 10, 2007"
GPL5354,"GMRCL Human 15K","spotted DNA/cDNA","Homo sapiens",23232,107,1,"Yun-Shien Lee","Jun 09, 2007"
GPL5369,"SMCmou8400A Mus musculus 8k cDNA array","spotted DNA/cDNA","Mus musculus",8272,6,1,"Valerie Matagne","Jun 09, 2007"
GPL4908,"Scoelicolor_UMN_Def_v1.0","spotted DNA/cDNA","Streptomyces coelicolor",7629,238,19,"Karthik P Jayapal","Jun 08, 2007"
GPL5366,"ConPath Chip","spotted oligonucleotide","Homo sapiens",4624,4,1,"DNA Chip Research Inc.","Jun 08, 2007"
GPL5371,"AECOM 32K MOUSE OLIGONUCLEOTIDE ARRAY, MO2 printing series","spotted oligonucleotide","Mus musculus",33600,40,6,"Dumitru Andrei Iacobas","Jun 08, 2007"
GPL5334,"University of Tasmania Listeria monocytogenes 3K","spotted oligonucleotide","Listeria monocytogenes",2857,53,5,"John Phillip Bowman","Jun 07, 2007"
GPL5365,"SAGE:10:NlaIII:Oryza sativa","SAGE NlaIII","Oryza sativa",0,9,1,"GEO","Jun 07, 2007"
GPL5356,"Affymetrix GeneChip Human Genome U133A 2.0 Array [CDF: Hs133Av2_Hs_REFSEQ_8]","in situ oligonucleotide","Homo sapiens",17635,50,1,"Monika Ray","Jun 06, 2007"
GPL5346,"JCVI PFGRC Aspergillus fumigatus 22K v3 array designed primarily based on strain Af293","spotted oligonucleotide","Aspergillus fumigatus",10503,8,3,"PFGRC JCVI","Jun 05, 2007"
GPL5348,"JCVI PFGRC Bacillus anthracis 20K v3 array designed primarily based on strain A2012","spotted oligonucleotide","Bacillus anthracis",6323,0,0,"PFGRC JCVI","Jun 05, 2007"
GPL5349,"JCVI PFGRC Bacillus anthracis 20K v3 array designed primarily based on strain Ames","spotted oligonucleotide","Bacillus anthracis",6323,0,0,"PFGRC JCVI","Jun 05, 2007"
GPL4623,"ISU-Maize-Oligo1.1","spotted oligonucleotide","Zea mays",30368,10,1,"Patrick S. Schnable","Jun 04, 2007"
GPL5115,"High-throughput pyrosequencing of small RNAs in Chlamydomonas reinhardtii","other","Chlamydomonas reinhardtii",7233,1,1,"Frank Schwach","Jun 04, 2007"
GPL5340,"Porcine testis cDNA microarray 060717","spotted DNA/cDNA","Sus scrofa",10080,6,1,"Wen-chuan Lee","Jun 02, 2007"
GPL5347,"Arizona Aphid/Buchnera 1","spotted DNA/cDNA","Acyrthosiphon pisum;Buchnera aphidicola;Escherichia coli",7680,24,1,"Gregory K. Davis","Jun 02, 2007"
GPL4642,"NHGRI_Mouse20k_cDNA_P1_18","spotted DNA/cDNA","Mus musculus",21120,37,1,"Christopher Pan","Jun 01, 2007"
GPL4747,"YN Human 36K (sets1-8)","spotted DNA/cDNA","Homo sapiens",36864,61,4,"Hidewaki Nakaagwa","Jun 01, 2007"
GPL5060,"HumanRef-8 v2 Expression BeadChip","oligonucleotide beads","Homo sapiens",20589,23,3,"GEO admin","Jun 01, 2007"
GPL5074,"Custom Vibrio fischeri GeneChip Array (Affymetrix)","in situ oligonucleotide","Aliivibrio fischeri",4049,24,3,"L. Caetano M. Antunes","Jun 01, 2007"
GPL5092,"Bauer Center for Genomics Research_Saccharomyces cerevisiae 70mer array, Hartl Lab","spotted oligonucleotide","Saccharomyces cerevisiae",7744,16,2,"Christian Landry","Jun 01, 2007"
GPL5336,"URGV Arabidopsis thaliana 25K CATMA_v2","spotted DNA/cDNA","Arabidopsis thaliana",24595,68,5,"Frederique Bitton","Jun 01, 2007"
GPL5337,"URGV Arabidopsis thaliana 25K CATMA_v2.1","spotted DNA/cDNA","Arabidopsis thaliana",25228,333,35,"Frederique Bitton","Jun 01, 2007"
GPL4666,"PIQOR (TM) Stem Cell, human AS (688)","spotted DNA/cDNA","Homo sapiens",948,23,2,"Sebastian Knoebel","May 31, 2007"
GPL4878,"de los Reyes Lab Rice cDNA array","spotted DNA/cDNA","Oryza sativa",6080,20,1,"Benildo G de los Reyes","May 31, 2007"
GPL5101,"Rice 44K","in situ oligonucleotide","Oryza sativa",40901,32,2,"Hiroshi Takatsuji","May 30, 2007"
GPL5214,"VIMSS Desulfovibrio vulgaris Hildenborough 7K v2.0","spotted oligonucleotide","Desulfovibrio vulgaris str. Hildenborough",3571,76,13,"Adam P. Arkin","May 30, 2007"
GPL5159,"NimbleGen pathogenic virus whole-genome tiling array_Patharray2","in situ oligonucleotide","Viruses",54117,40,1,"Christopher Wong","May 29, 2007"
GPL5162,"GMRCL Human 7K","spotted DNA/cDNA","Homo sapiens",15488,4,1,"Yun-Shien Lee","May 29, 2007"
GPL4688,"UGA - BMB - Adams Lab, P. furiosus, 2192 ORFs x 3 Copies, Version 1","spotted DNA/cDNA","Pyrococcus furiosus DSM 3638",2192,27,2,"Farris Poole","May 25, 2007"
GPL5234,"AFFY Human Phase3 v1.0 - C01","in situ oligonucleotide","Homo sapiens",3161260,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5235,"AFFY Human Phase3 v1.0 - C02","in situ oligonucleotide","Homo sapiens",4053015,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5236,"AFFY Human Phase3 v1.0 - C03","in situ oligonucleotide","Homo sapiens",3223204,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5237,"AFFY Human Phase3 v1.0 - C04","in situ oligonucleotide","Homo sapiens",2951193,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5238,"AFFY Human Phase3 v1.0 - C05","in situ oligonucleotide","Homo sapiens",3469626,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5239,"AFFY Human Phase3 v1.0 - C06","in situ oligonucleotide","Homo sapiens",3052792,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5240,"AFFY Human Phase3 v1.0 - C07","in situ oligonucleotide","Homo sapiens",3203753,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5241,"AFFY Human Phase3 v1.0 - C08","in situ oligonucleotide","Homo sapiens",2885710,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5242,"AFFY Human Phase3 v1.0 - C09","in situ oligonucleotide","Homo sapiens",3207694,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5243,"AFFY Human Phase3 v1.0 - C10","in situ oligonucleotide","Homo sapiens",2952347,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5244,"AFFY Human Phase3 v1.0 - C11","in situ oligonucleotide","Homo sapiens",2955148,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5245,"AFFY Human Phase3 v1.0 - C12","in situ oligonucleotide","Homo sapiens",2844092,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5246,"AFFY Human Phase3 v1.0 - C13","in situ oligonucleotide","Homo sapiens",4240896,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5247,"AFFY Human Phase3 v1.0 - C14","in situ oligonucleotide","Homo sapiens",3008325,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5248,"AFFY Human Phase3 v1.0 - C15","in situ oligonucleotide","Homo sapiens",3694897,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5249,"AFFY Human Phase3 v1.0 - C16","in situ oligonucleotide","Homo sapiens",4422670,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5250,"AFFY Human Phase3 v1.0 - C17","in situ oligonucleotide","Homo sapiens",4120959,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5251,"AFFY Human Phase3 v1.0 - C18","in situ oligonucleotide","Homo sapiens",3546698,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5252,"AFFY Human Phase3 v1.0 - C19","in situ oligonucleotide","Homo sapiens",3572706,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5253,"AFFY Human Phase3 v1.0 - C20","in situ oligonucleotide","Homo sapiens",3167464,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5254,"AFFY Human Phase3 v1.0 - C21","in situ oligonucleotide","Homo sapiens",3529698,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5255,"AFFY Human Phase3 v1.0 - C22","in situ oligonucleotide","Homo sapiens",2943168,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5256,"AFFY Human Phase3 v1.0 - C23","in situ oligonucleotide","Homo sapiens",3679653,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5257,"AFFY Human Phase3 v1.0 - C24","in situ oligonucleotide","Homo sapiens",3046568,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5258,"AFFY Human Phase3 v1.0 - C25","in situ oligonucleotide","Homo sapiens",2767912,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5259,"AFFY Human Phase3 v1.0 - C26","in situ oligonucleotide","Homo sapiens",2891363,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5260,"AFFY Human Phase3 v1.0 - C27","in situ oligonucleotide","Homo sapiens",3855826,14,1,"Thomas R Gingeras","May 25, 2007"
GPL5261,"AFFY Human Phase3 v1.0 - C28","in situ oligonucleotide","Homo sapiens",2870875,14,1,"Thomas R Gingeras","May 25, 2007"
