Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL14762,"AB SOLiD System (Drosophila melanogaster)","high-throughput sequencing","Drosophila melanogaster",0,0,0,"GEO","Oct 19, 2011"
GPL14743,"Mm-FDA-OperonV4-35K","spotted oligonucleotide","Mus musculus",36111,23,2,"Amy Xiaoyun Yang","Oct 18, 2011"
GPL14759,"Helicos HeliScope (Mus musculus)","high-throughput sequencing","Mus musculus",0,57,13,"GEO","Oct 18, 2011"
GPL13248,"CSHL-Human-MOMA3, 368K CpG tiling array","spotted oligonucleotide","Homo sapiens",334620,51,2,"Kazimierz O. Wrzeszczynski","Oct 17, 2011"
GPL14749,"Illumina Genome Analyzer IIx (Acropora millepora)","high-throughput sequencing","Acropora millepora",0,21,3,"GEO","Oct 17, 2011"
GPL14752,"AB SOLiD 4 System (Caenorhabditis elegans)","high-throughput sequencing","Caenorhabditis elegans",0,10,1,"GEO","Oct 17, 2011"
GPL11353,"Oyster Crassostrea gigas microarray v1","in situ oligonucleotide","Crassostrea gigas",31918,306,5,"Nolwenn Marie Dheilly","Oct 16, 2011"
GPL13806,"NIAID/NIH Mouse Mmbe-33 Array","spotted oligonucleotide","Mus musculus",15255,6,2,"Dong-Mi Shin","Oct 15, 2011"
GPL14740,"Capitalbio Human 22K oligo array v1.0 [cat.220010]","spotted oligonucleotide","Homo sapiens",23231,4,1,"Lv Yi","Oct 15, 2011"
GPL13930,"NimbleGen Drosophila melanogaster expression array [090828_Dmel_exp]","in situ oligonucleotide","Drosophila melanogaster",21052,12,2,"Ashley M Wood","Oct 14, 2011"
GPL14722,"microRNA array","spotted oligonucleotide","Homo sapiens",933,330,1,"Jun Ma","Oct 14, 2011"
GPL14726,"A-UMCU-M35K-1.0","spotted oligonucleotide","Mus musculus",34992,68,5,"Marian Groot Koerkamp","Oct 14, 2011"
GPL14733,"SABiosciences Mouse Apoptosis PCR Array PAMM-012","RT-PCR","Mus musculus",96,15,1,"George Samuel Deepe, Jr.","Oct 14, 2011"
GPL14738,"Illumina Genome Analyzer IIx (Leishmania tarentolae)","high-throughput sequencing","Leishmania tarentolae",0,15,1,"GEO","Oct 14, 2011"
GPL14739,"Illumina Genome Analyzer IIx (Leishmania major)","high-throughput sequencing","Leishmania major",0,6,2,"GEO","Oct 14, 2011"
GPL14745,"Agilent-028282 Whole Rat Genome Microarray 4x44K v3 (Feature Number version)","in situ oligonucleotide","Rattus norvegicus",45220,100,10,"Agilent Technologies","Oct 14, 2011"
GPL14746,"Agilent-028282 Whole Rat Genome Microarray 4x44K v3 (Probe Name version)","in situ oligonucleotide","Rattus norvegicus",30424,179,15,"Agilent Technologies","Oct 14, 2011"
GPL14686,"Ciona intestinalis Oligoarray ver.2 4X44k","in situ oligonucleotide","Ciona intestinalis",45220,8,1,"Nori Satoh","Oct 13, 2011"
GPL14714,"Agilent-025088 Pichia pastoris Gene Expression 8x15k array","in situ oligonucleotide","Komagataella pastoris",5149,4,1,"Genotypic technology","Oct 13, 2011"
GPL14717,"LBEG Prunus persica 4.8K","spotted oligonucleotide","Prunus persica",10784,8,1,"Leonardo Ignacio Pavez","Oct 13, 2011"
GPL13243,"[HuGene10stv1_Hs_ENSG] Affymetrix GeneChip Human Gene 1.0 ST Array [Brainarray Version 11.0.1]","in situ oligonucleotide","Homo sapiens",19793,318,6,"GEO admin","Oct 11, 2011"
GPL14718,"Illumina Genome Analyzer II (Candida parapsilosis)","high-throughput sequencing","Candida parapsilosis",0,26,2,"GEO","Oct 11, 2011"
GPL13453,"Carcinus maenas oligo microarray","spotted oligonucleotide","Carcinus maenas",4462,24,1,"Sandra Fehsenfeld","Oct 09, 2011"
GPL14675,"Agilent-027318 Horse_Whole_Genome_equCab2_Exon_Array V1","in situ oligonucleotide","Equus caballus",420288,88,2,"Ryan Doan","Oct 08, 2011"
GPL14688,"Agilent-026437 D. rerio (Zebrafish) Oligo Microarray V3 (Feature Number version)","in situ oligonucleotide","Danio rerio",45220,134,9,"Agilent Technologies","Oct 08, 2011"
GPL11276,"Genome Institute of Singapore Burkholderia pseudomallei 390K tiling array [2007-02-26_BpK96243_Yiting_FT]","in situ oligonucleotide","Burkholderia pseudomallei K96243",392778,6,1,"Wen Fong Ooi","Oct 07, 2011"
GPL14613,"[miRNA-2_0] Affymetrix Multispecies miRNA-2_0 Array","in situ oligonucleotide","synthetic construct",20715,1870,100,"Affymetrix, Inc.","Oct 07, 2011"
GPL14690,"Illumina Genome Analyzer (Beauveria bassiana)","high-throughput sequencing","Beauveria bassiana",0,6,2,"GEO","Oct 07, 2011"
GPL14109,"Agilent-4x44k-POCI-015425","in situ oligonucleotide","Solanum tuberosum",45220,14,2,"Juan Carlos Oliveros","Oct 06, 2011"
GPL14665,"UoL-LMF Zebrafish 17K v2.0","spotted oligonucleotide","Danio rerio",16578,20,1,"Catherine Turner","Oct 06, 2011"
GPL14677,"NimbleGen Mus musculus MM8 Expression Array (4x72k) [gene-level version]","in situ oligonucleotide","Mus musculus",25631,4,1,"NimbleGen Systems, Inc.","Oct 06, 2011"
GPL14682,"AB SOLiD System 2.0 (Saccharomyces cerevisiae S288c)","high-throughput sequencing","Saccharomyces cerevisiae S288c",0,2,1,"GEO","Oct 06, 2011"
GPL14683,"AB SOLiD System 2.0 (Saccharomyces paradoxus NRRL Y-17217)","high-throughput sequencing","Saccharomyces paradoxus NRRL Y-17217",0,2,1,"GEO","Oct 06, 2011"
GPL14684,"AB SOLiD System 2.0 (Saccharomyces mikatae IFO 1815)","high-throughput sequencing","Saccharomyces mikatae IFO 1815",0,2,1,"GEO","Oct 06, 2011"
GPL14685,"AB SOLiD System 2.0 (Saccharomyces bayanus MCYC 623)","high-throughput sequencing","Saccharomyces uvarum MCYC 623",0,2,1,"GEO","Oct 06, 2011"
GPL14650,"NimbleGen_mouse(MM8)_60mer_expr array [Design_ID: 5045]","in situ oligonucleotide","Mus musculus",25631,8,1,"Daniel Vaiman","Oct 05, 2011"
GPL14661,"[Mouse430_2_Mm_EntrezG] Affymetrix GeneChip Mouse Genome 430 2.0 Array [Brainarray Version 13]","in situ oligonucleotide","Mus musculus",16556,40,8,"GEO admin","Oct 05, 2011"
GPL14671,"Agilent Human Promoter CpG Oligo Array 44K","in situ oligonucleotide","Homo sapiens",40642,2,1,"Jaesik Jeong","Oct 05, 2011"
GPL14647,"Agilent S. Cerevisiae reformatted expression array","in situ oligonucleotide","Saccharomyces cerevisiae",15744,8,2,"Chris Cain","Oct 04, 2011"
GPL14648,"Agilent-017845 Rice","in situ oligonucleotide","Oryza sativa",43494,21,2,"David De Vleesschauwer","Oct 04, 2011"
GPL14656,"MYcroarray CAT-3x20K-Corynebacterium_glutamicum_ATCC_13032","in situ oligonucleotide","Corynebacterium glutamicum",3043,11,3,"Jeong Eun Hyeon","Oct 04, 2011"
GPL14664,"Agilent-026437 D. rerio (Zebrafish) Oligo Microarray V3 (Probe Name version)","in situ oligonucleotide","Danio rerio",43663,279,28,"Agilent Technologies","Oct 04, 2011"
GPL14575,"Agilent-025480 Candida albicans Custom Expression Array (Feature Number version)","in situ oligonucleotide","Candida albicans",12940,35,3,"Yan-Yu Chen","Oct 03, 2011"
GPL13748,"080616_Melogen_60mer_x4","in situ oligonucleotide","Cucumis melo",17443,127,3,"Daniel Gonzalez-Ibeas","Oct 03, 2011"
GPL14371,"Streptococcus pyogenes (Group A Strep) amplicon array","spotted DNA/cDNA","Streptococcus sp. 'group A'",4374,97,1,"NIKHIL KUMAR","Oct 03, 2011"
GPL9398,"Nimblegen/Affymetrix Bifidobacterium longum 2.7K Oligo Array","in situ oligonucleotide","Bifidobacterium longum",2669,4,1,"Shinji Fukuda","Oct 01, 2011"
GPL9449,"Auburn University Ichthyophthirius multifiliis 40K v1.0","in situ oligonucleotide","Ichthyophthirius multifiliis",38728,21,2,"Eric Peatman","Oct 01, 2011"
GPL11007,"Agilent SMD Print_1600 Saccharomyces bayanus and Saccharomyces cerevisiae","spotted DNA/cDNA","Saccharomyces bayanus;Saccharomyces cerevisiae",15744,29,1,"Barbara Dunn","Oct 01, 2011"
GPL11307,"Agilent custom Kluyveromyces lactis 11K Array [G2509F]","in situ oligonucleotide","Kluyveromyces lactis",11168,30,2,"Jean-Marie Beckerich","Oct 01, 2011"
GPL13389,"Agilent-015747 Danio rerio LU/IBL_D.rerio_44k (Feature Number version)","in situ oligonucleotide","Danio rerio",44787,12,2,"Oliver Stockhammer","Oct 01, 2011"
GPL13390,"Agilent-021626 Danio rerio LU/IBL_D.rerio_44k (Feature Number version)","in situ oligonucleotide","Danio rerio",45220,52,6,"Oliver Stockhammer","Oct 01, 2011"
GPL13655,"NCSU_Thermotoga species","spotted DNA/cDNA","Thermotoga maritima;Thermotoga neapolitana;Thermotoga petrophila;Thermotoga sp. RQ2",2583,8,2,"Andrew Frock","Oct 01, 2011"
GPL13668,"[HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array [cdf: HGU133Plus2_Hs_ENTREZG.cdf]","in situ oligonucleotide","Homo sapiens",19070,24,1,"Maud HW Starmans","Oct 01, 2011"
GPL13941,"MPIMarburg_Piriformospora_indica_105k_v1.0","in situ oligonucleotide","Piriformospora indica",105072,14,1,"Urs Lahrmann","Oct 01, 2011"
GPL13946,"Agilent-023387 Rhagoletis pomonella custom cDNA array","in situ oligonucleotide","Rhagoletis pomonella",45220,6,1,"Greg Ragland","Oct 01, 2011"
GPL14005,"AECOM Operon 3.0 34K Mouse Array","spotted oligonucleotide","Mus musculus",32146,20,1,"Joseph Locker","Oct 01, 2011"
GPL14008,"University of of Jyvaskyla FIN D. montana and D. virilis microarray 219","in situ oligonucleotide","Drosophila montana;Drosophila virilis",1850,47,2,"Laura Vesala","Oct 01, 2011"
GPL14184,"OSU-CCC Human and Mouse MicroRNA Microarray Version 4.0","spotted oligonucleotide","Homo sapiens;Mus musculus",6572,19,1,"Robert Scott Hudson","Oct 01, 2011"
GPL14365,"Agilent-015425 PSUMAC-Solanum tuberosum-44K (Probe Name version)","in situ oligonucleotide","Solanum tuberosum",42034,182,4,"Michael A Campbell","Oct 01, 2011"
GPL13984,"Lactobacillus plantarum WCFS1 15K 60-mer array, Version 3.1, our ID LPAG3.1_8","in situ oligonucleotide","Lactobacillus plantarum",9271,117,7,"Michiel Wels","Sep 30, 2011"
GPL13422,"UNAM HUMAN 10K v1.0 (condensed version)","spotted oligonucleotide","Homo sapiens",9984,9,1,"renata torres de paiva","Sep 30, 2011"
GPL13919,"Agilent-027511 Leishmania [ORF-centered version]","in situ oligonucleotide","Leishmania",9234,6,1,"Poonam Salotra","Sep 30, 2011"
GPL13349,"Agilent 45K CpG Island microarrays","in situ oligonucleotide","Homo sapiens",45094,40,1,"Reshmi Chowdhury","Sep 29, 2011"
GPL14632,"SABiosciences Mouse Inflammatory Cytokines and Receptors PAMM-011","RT-PCR","Mus musculus",84,8,3,"Sonsoles Hortelano","Sep 29, 2011"
GPL14635,"Illumina Genome Analyzer II (Setaria italica)","high-throughput sequencing","Setaria italica",0,3,2,"GEO","Sep 29, 2011"
GPL14636,"Illumina Genome Analyzer II (Silene latifolia)","high-throughput sequencing","Silene latifolia",0,3,2,"GEO","Sep 29, 2011"
GPL14639,"Illumina Genome Analyzer II (Vitis vinifera)","high-throughput sequencing","Vitis vinifera",0,12,4,"GEO","Sep 29, 2011"
GPL14640,"Illumina Genome Analyzer II (Zostera marina)","high-throughput sequencing","Zostera marina",0,3,2,"GEO","Sep 29, 2011"
GPL14627,"Genotypic Technology designed Custom Agilent Gene Expression Drosophila 8x15k array (Agilent-AMADID-20441)","in situ oligonucleotide","Drosophila melanogaster",15208,8,1,"Genotypic technology","Sep 28, 2011"
GPL14630,"Genotypic Technology designed Custom Cavia porcellus 4x44k Gene Expression Array (Agilent-AMADID-19424)","in situ oligonucleotide","Cavia porcellus",43803,4,1,"Genotypic technology","Sep 28, 2011"
GPL14633,"Illumina Genome Analyzer II (Sorghum bicolor)","high-throughput sequencing","Sorghum bicolor",0,3,2,"GEO","Sep 28, 2011"
GPL14634,"NCI/ATC Mm-MEEBO 38K","spotted oligonucleotide","Mus musculus",38072,106,1,"Daekwan Seo","Sep 28, 2011"
GPL9887,"R. conorii chip V2","in situ oligonucleotide","Rickettsia conorii str. Malish 7",1973,4,1,"Aurélie Renvoisé","Sep 27, 2011"
GPL10453,"NimbleGen Thermoplasma acidophilum DSM 1728 7K expression array","in situ oligonucleotide","Thermoplasma acidophilum DSM 1728",7410,6,1,"István Nagy","Sep 27, 2011"
GPL14628,"Agilent-026687 Whole Mouse Genome Microarray 4x44K v2 (Probe Name version)","in situ oligonucleotide","Mus musculus",41233,18,2,"GEO admin","Sep 27, 2011"
GPL14629,"Agilent_44k_021626","in situ oligonucleotide","Danio rerio",43803,14,2,"GEO admin","Sep 27, 2011"
GPL14617,"Agilent-017777 Whole Human Genome (hg18) Custom 1×244k Array (Feature Number version)","in situ oligonucleotide","Homo sapiens",242191,8,1,"Robert A Waterland","Sep 26, 2011"
GPL14618,"Agilent-026595 Whole Chr array_18 19 21 [Feature Number Version]","in situ oligonucleotide","Homo sapiens",974016,10,1,"Agilent Technologies","Sep 26, 2011"
GPL14619,"Agilent-027811 SurePrint G3 Human Promoter Microarray 1x1M [Feature Number Version]","in situ oligonucleotide","Homo sapiens",974016,0,0,"Agilent Technologies","Sep 26, 2011"
GPL14621,"Agilent-026595 Whole Chr array_18 19 21 [Probe Name Version]","in situ oligonucleotide","Homo sapiens",892778,0,0,"Agilent Technologies","Sep 26, 2011"
GPL14622,"Agilent-027811 SurePrint G3 Human Promoter Microarray 1x1M [Probe Name Version]","in situ oligonucleotide","Homo sapiens",969841,18,6,"Agilent Technologies","Sep 26, 2011"
GPL14608,"Multispecies Custom miRNA microarray","spotted oligonucleotide","Caenorhabditis elegans;Danio rerio;Drosophila melanogaster;Homo sapiens;Mus musculus;Rattus norvegicus",1146,2,1,"Yan Zeng","Sep 24, 2011"
GPL14605,"Applied Biosystems Low Density Taquman Rat Inflammatory Array","RT-PCR","Rattus norvegicus",96,3,1,"Jennifer L. McLarty","Sep 23, 2011"
GPL14607,"NimbleGen Zebrafish Gene Expression 385K Array","in situ oligonucleotide","Danio rerio",37176,14,1,"NimbleGen Systems, Inc.","Sep 22, 2011"
GPL14597,"Agilent-014717 Mouse Promoter ChIP-on-Chip Set 244K, Microarray 2 of 2 (G4490A) (Probe Name version)","in situ oligonucleotide","Mus musculus",240501,26,10,"Agilent Technologies","Sep 21, 2011"
GPL14599,"AB SOLiD 4 System (Arabidopsis thaliana)","high-throughput sequencing","Arabidopsis thaliana",0,152,2,"GEO","Sep 21, 2011"
GPL14600,"AB SOLiD 4 System (Macropus eugenii)","high-throughput sequencing","Macropus eugenii",0,2,2,"GEO","Sep 21, 2011"
GPL14601,"AB SOLiD 4 System (Drosophila melanogaster)","high-throughput sequencing","Drosophila melanogaster",0,23,4,"GEO","Sep 21, 2011"
GPL14602,"AB SOLiD 4 System (Mus musculus)","high-throughput sequencing","Mus musculus",0,355,46,"GEO","Sep 21, 2011"
GPL14603,"454 GS FLX Titanium (Homo sapiens)","high-throughput sequencing","Homo sapiens",0,141,11,"GEO","Sep 21, 2011"
GPL13303,"Affymetrix GeneChip Human Genome HG-U133 Plus 2 Array [Hs133P_Hs_ENTREZG_8.cdf]","in situ oligonucleotide","Homo sapiens",17663,26,1,"Weijun Luo","Sep 20, 2011"
GPL14587,"Agilent-032957 Streptomyces bingchenggensis-1-1","spotted DNA/cDNA","Streptomyces bingchenggensis BCW-1",10238,16,1,"zhang bo","Sep 20, 2011"
GPL14588,"Vibrio vulnificus whole genome TwinChip","spotted oligonucleotide","Vibrio vulnificus",4023,6,1,"Seung Min Kim","Sep 20, 2011"
GPL14594,"Illumina Genome Analyzer II (Aedes aegypti)","high-throughput sequencing","Aedes aegypti",0,11,3,"GEO","Sep 20, 2011"
GPL14595,"Illumina Genome Analyzer II (Aedes albopictus)","high-throughput sequencing","Aedes albopictus",0,17,1,"GEO","Sep 20, 2011"
GPL10928,"MGX_Coffee_microarray_15K","spotted oligonucleotide","Coffea arabica",16512,90,2,"Laurent Journot","Sep 19, 2011"
GPL14589,"Illumina Sentrix Mouse-6 Array","oligonucleotide beads","Mus musculus",47429,4,1,"Hironori Matsushima","Sep 19, 2011"
GPL14581,"HOMIM-441-v01.09","spotted oligonucleotide","Bacteria",926,604,1,"Jorge Frias-Lopez","Sep 17, 2011"
GPL11298,"Z. Jeffrey Chen Laboratory Spotted Arabidopsis 70mer Oligo Microarray version 1.0","spotted oligonucleotide","Arabidopsis thaliana",27649,8,1,"Zengjian Jeffrey Chen","Sep 16, 2011"
GPL14118,"Agilent-021540 LjFlavTF","in situ oligonucleotide","Lotus japonicus",15744,10,1,"Dale Shelton","Sep 16, 2011"
GPL14354,"Agilent_026345_Lotus japonicus_LjNov09","in situ oligonucleotide","Lotus japonicus",15744,6,1,"Dale Shelton","Sep 16, 2011"
GPL11316,"Applied Biosystems Human Taqman MicroRNA Array v3.0","RT-PCR","Homo sapiens",768,156,6,"Kenneth W Witwer","Sep 15, 2011"
GPL13794,"USC_F.merg_44K_v1","in situ oligonucleotide","Fenneropenaeus merguiensis",45220,12,1,"Nicole Ertl","Sep 15, 2011"
GPL14574,"Photorhabdus luminescens subsp. laumondii TTO1 3x20k microarray","spotted oligonucleotide","Photorhabdus luminescens subsp. laumondii TTO1",4913,3,1,"Todd Ciche","Sep 15, 2011"
GPL14577,"Exiqon custom Homo sapiens miRNA array [DesignedForVersion: miRBase ver.9.2, CurrentVersion: miRBase ver.10.0]","spotted oligonucleotide","Homo sapiens",622,4,1,"Wei-Wen Jiang","Sep 15, 2011"
GPL14578,"Genome and Microarray laboratory University of Cincinnati Streptococcus pyogenes 2","spotted oligonucleotide","Streptococcus pyogenes",2832,2,1,"Erika Hertzén","Sep 15, 2011"
GPL14582,"Agilent-022520 Brassica napus 4x44K","in situ oligonucleotide","Brassica napus",45220,20,3,"GEO admin","Sep 15, 2011"
GPL10863,"Custom Agilent translocation-CGH (tCGH) lymphoma array","in situ oligonucleotide","Homo sapiens",15744,0,0,"Harvey Allan Greisman","Sep 14, 2011"
GPL10864,"Custom Agilent translocation-CGH (tCGH) myeloid leukemia array","in situ oligonucleotide","Homo sapiens",15744,0,0,"Harvey Allan Greisman","Sep 14, 2011"
GPL13744,"Ambion mirVana miRNA bioarray 1566V2_Jun12","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",2654,12,1,"Woong Yang Park","Sep 14, 2011"
GPL14570,"Jilin University Mycobacterium tuberculosis array (Probe Name version)","in situ oligonucleotide","Mycobacterium tuberculosis H37Rv",4841,4,2,"Lu Yu","Sep 14, 2011"
GPL11273,"McIntyre D. simulans 2m v1.0","in situ oligonucleotide","Drosophila simulans",2463424,15,1,"Yajie Yang","Sep 13, 2011"
GPL14565,"Agilent-031735 Replication Timing 15.10 [Feature Number version]","in situ oligonucleotide","Saccharomyces cerevisiae",180880,0,0,"Ariel Gispan","Sep 13, 2011"
GPL14566,"Agilent-031735 Replication Timing 15.10 [Probe Name version]","in situ oligonucleotide","Saccharomyces cerevisiae",59146,11,1,"Ariel Gispan","Sep 13, 2011"
GPL14571,"Illumina HiSeq 2000 (Cryptococcus neoformans)","high-throughput sequencing","Cryptococcus neoformans",0,32,4,"GEO","Sep 13, 2011"
GPL14573,"Agilent-014716 Mouse Promoter ChIP-on-Chip Set 244K, Microarray 1 of 2 (G4490A) (Probe Name version)","in situ oligonucleotide","Mus musculus",240511,26,10,"Agilent Technologies","Sep 13, 2011"
GPL13392,"3.7k LUMC BAC array","spotted DNA/cDNA","Homo sapiens",3670,77,2,"Els Robanus-Maandag","Sep 12, 2011"
GPL14567,"Agilent-019412 S. cerevisiae oligo microarray","in situ oligonucleotide","Saccharomyces cerevisiae",15744,50,4,"Agilent Technologies","Sep 12, 2011"
GPL14569,"Agilent-015421 Rhesus Macaque Gene Expression Microarray (Probe Name Version)","in situ oligonucleotide","Macaca mulatta",20278,756,14,"Agilent Technologies","Sep 12, 2011"
GPL9174,"SMD Print_1181 (Saccharomyces bayanus and Saccharomyces cerevisiae)","spotted DNA/cDNA","Saccharomyces bayanus;Saccharomyces cerevisiae",10807,8,1,"Barbara Dunn","Sep 10, 2011"
GPL9175,"SMD Print_1600 (Saccharomyces cerevisiae and Saccharomyces bayanus)","spotted DNA/cDNA","Saccharomyces bayanus;Saccharomyces cerevisiae",15744,4,1,"Barbara Dunn","Sep 10, 2011"
GPL14554,"Bead-based custom synovial antigen array_Stanford_Robinson Lab_v1.0","spotted peptide or protein","Homo sapiens",21,559,2,"William Robinson","Sep 10, 2011"
GPL14556,"Bio-Plex Pro Human Cytokine and Chemokine Assays_Stanford_Robinson Lab_v1.0","spotted peptide or protein","Homo sapiens",36,556,2,"William Robinson","Sep 10, 2011"
GPL14562,"AAHRU_Channel catfish_65K array","in situ oligonucleotide","Ictalurus punctatus",107602,9,2,"julia pridgeon","Sep 10, 2011"
GPL14564,"Illumina Genome Analyzer IIx (Cryptococcus neoformans)","high-throughput sequencing","Cryptococcus neoformans",0,20,2,"GEO","Sep 10, 2011"
GPL10888,"NYUDM Human 507 antibodies v1.0","antibody","Homo sapiens",510,4,2,"Minal Dalvi","Sep 09, 2011"
GPL10899,"NYUDM Human 40 antibodies v1.0","antibody","Homo sapiens",42,24,2,"Minal Dalvi","Sep 09, 2011"
GPL10936,"MBPL human 30k P7","spotted DNA/cDNA","Homo sapiens",32448,22,2,"ChengWei Chang","Sep 09, 2011"
GPL14379,"MZH_Zebrafish_16k_v1.0","spotted oligonucleotide","Danio rerio",18144,4,1,"Yutaka Tamaru","Sep 09, 2011"
GPL10889,"BCBC Mouse promoter array 5A (March 2005 version)","spotted DNA/cDNA","Mus musculus",16416,3,1,"Lauro Sumoy","Sep 08, 2011"
GPL14362,"Anti-viral Innate Immunity Pathway PCR assay Panel","RT-PCR","Mus musculus",212,8,1,"Shitao Li","Sep 08, 2011"
GPL14548,"Illumina HiSeq 2000 (Escherichia coli)","high-throughput sequencing","Escherichia coli",0,168,20,"GEO","Sep 08, 2011"
GPL14550,"Agilent-028004 SurePrint G3 Human GE 8x60K Microarray (Probe Name Version)","in situ oligonucleotide","Homo sapiens",42545,3875,178,"Agilent Technologies","Sep 08, 2011"
